product_id,product_name,date,inventory_level,orders,lead_time_days
SKU778,Widget E,2024-07-20,52,19,7
SKU303,Widget E,2024-07-19,71,12,5
SKU494,Widget E,2024-07-18,79,7,4
SKU996,Widget E,2024-07-17,123,16,4
SKU723,Widget E,2024-07-16,180,24,5
SKU564,Widget E,2024-07-15,59,21,5
SKU901,Widget E,2024-07-14,146,11,5
SKU122,Widget E,2024-07-13,171,7,10
SKU800,Widget E,2024-07-12,58,24,4
SKU367,Widget E,2024-07-11,115,8,10
SKU821,Widget E,2024-07-10,149,16,10
SKU136,Widget E,2024-07-09,146,15,5
SKU221,Widget E,2024-07-08,91,17,3
SKU369,Widget E,2024-07-07,99,14,7
SKU892,Widget E,2024-07-06,71,13,6
SKU879,Widget E,2024-07-05,123,23,3
SKU119,Widget E,2024-07-04,163,23,6
SKU960,Widget E,2024-07-03,91,23,9
SKU995,Widget E,2024-07-02,84,11,7
SKU834,Widget E,2024-07-01,57,17,6
SKU881,Widget E,2024-06-30,183,5,4
SKU738,Widget E,2024-06-29,119,9,5
SKU596,Widget E,2024-06-28,182,12,7
SKU148,Widget E,2024-06-27,120,22,5
SKU527,Widget E,2024-06-26,90,19,8
SKU745,Widget E,2024-06-25,196,6,3
SKU823,Widget E,2024-06-24,192,23,9
SKU387,Widget E,2024-06-23,90,23,8
SKU150,Widget E,2024-06-22,178,6,4
SKU663,Widget E,2024-06-21,100,18,8
SKU606,Widget E,2024-06-20,197,19,7
SKU104,Widget E,2024-06-19,67,7,7
SKU333,Widget E,2024-06-18,164,14,6
SKU216,Widget E,2024-06-17,83,18,3
SKU411,Widget E,2024-06-16,172,6,8
SKU929,Widget E,2024-06-15,179,7,4
SKU511,Widget E,2024-06-14,73,20,5
SKU949,Widget E,2024-06-13,137,17,8
SKU187,Widget E,2024-06-12,77,12,5
SKU278,Widget E,2024-06-11,73,7,4
SKU841,Widget E,2024-06-10,81,22,4
SKU267,Widget E,2024-06-09,160,15,8
SKU820,Widget E,2024-06-08,102,11,6
SKU695,Widget E,2024-06-07,170,17,4
SKU466,Widget E,2024-06-06,146,20,9
SKU996,Widget E,2024-06-05,166,15,10
SKU801,Widget E,2024-06-04,149,7,4
SKU212,Widget E,2024-06-03,174,10,10
SKU262,Widget E,2024-06-02,172,20,8
SKU104,Widget E,2024-06-01,126,24,3
SKU954,Widget E,2024-05-31,73,24,7
SKU510,Widget E,2024-05-30,196,12,5
SKU985,Widget E,2024-05-29,131,19,3
SKU660,Widget E,2024-05-28,114,10,10
SKU476,Widget E,2024-05-27,70,20,8
SKU425,Widget E,2024-05-26,172,11,10
SKU419,Widget E,2024-05-25,67,5,6
SKU277,Widget E,2024-05-24,161,15,10
SKU119,Widget E,2024-05-23,161,16,9
SKU644,Widget E,2024-05-22,149,11,6
SKU268,Widget E,2024-05-21,63,13,8
SKU173,Widget E,2024-05-20,163,12,8
SKU400,Widget E,2024-05-19,167,7,5
SKU738,Widget E,2024-05-18,167,24,9
SKU312,Widget E,2024-05-17,116,17,5
SKU749,Widget E,2024-05-16,172,13,3
SKU110,Widget E,2024-05-15,168,9,3
SKU952,Widget E,2024-05-14,77,23,9
SKU643,Widget E,2024-05-13,103,13,4
SKU863,Widget E,2024-05-12,115,9,4
SKU994,Widget E,2024-05-11,97,14,3
SKU366,Widget E,2024-05-10,94,10,10
SKU366,Widget E,2024-05-09,115,20,5
SKU200,Widget E,2024-05-08,183,7,9
SKU514,Widget E,2024-05-07,116,19,4
SKU899,Widget E,2024-05-06,136,11,5
SKU129,Widget E,2024-05-05,74,15,10
SKU670,Widget E,2024-05-04,119,9,4
SKU682,Widget E,2024-05-03,105,11,9
SKU274,Widget E,2024-05-02,194,6,7
SKU138,Widget E,2024-05-01,194,23,5
SKU592,Widget E,2024-04-30,101,15,10
SKU207,Widget E,2024-04-29,127,5,6
SKU898,Widget E,2024-04-28,149,18,9
SKU867,Widget E,2024-04-27,74,11,10
SKU891,Widget E,2024-04-26,183,17,7
SKU798,Widget E,2024-04-25,122,21,4
SKU213,Widget E,2024-04-24,116,20,5
SKU232,Widget E,2024-04-23,147,15,10
SKU286,Widget E,2024-04-22,67,24,10
SKU899,Widget E,2024-04-21,97,24,3
SKU798,Widget E,2024-04-20,149,13,8
SKU803,Widget E,2024-04-19,68,12,5
SKU965,Widget E,2024-04-18,193,11,6
SKU898,Widget E,2024-04-17,180,17,3
SKU188,Widget E,2024-04-16,51,11,5
SKU105,Widget E,2024-04-15,99,20,9
SKU348,Widget E,2024-04-14,139,21,3
SKU103,Widget E,2024-04-13,171,20,9
SKU165,Widget E,2024-04-12,116,8,10
SKU503,Widget E,2024-04-11,66,11,9
SKU613,Widget E,2024-04-10,200,15,5
SKU210,Widget E,2024-04-09,160,14,3
SKU458,Widget E,2024-04-08,101,17,9
SKU429,Widget E,2024-04-07,69,18,7
SKU210,Widget E,2024-04-06,132,24,5
SKU557,Widget E,2024-04-05,119,22,6
SKU595,Widget E,2024-04-04,62,25,6
SKU219,Widget E,2024-04-03,120,7,6
SKU431,Widget E,2024-04-02,103,17,10
SKU490,Widget E,2024-04-01,86,17,5
SKU810,Widget E,2024-03-31,82,18,10
SKU982,Widget E,2024-03-30,60,6,3
SKU729,Widget E,2024-03-29,190,19,9
SKU959,Widget E,2024-03-28,147,25,10
SKU420,Widget E,2024-03-27,95,13,9
SKU391,Widget E,2024-03-26,196,20,9
SKU826,Widget E,2024-03-25,190,15,5
SKU761,Widget E,2024-03-24,143,5,9
SKU647,Widget E,2024-03-23,189,23,10
SKU501,Widget E,2024-03-22,105,15,5
SKU787,Widget E,2024-03-21,163,23,4
SKU544,Widget E,2024-03-20,63,5,5
SKU756,Widget E,2024-03-19,157,15,7
SKU216,Widget E,2024-03-18,113,24,7
SKU246,Widget E,2024-03-17,192,21,5
SKU774,Widget E,2024-03-16,99,13,5
SKU354,Widget E,2024-03-15,139,21,8
SKU596,Widget E,2024-03-14,175,15,8
SKU594,Widget E,2024-03-13,166,13,3
SKU363,Widget E,2024-03-12,123,10,7
SKU205,Widget E,2024-03-11,120,14,10
SKU580,Widget E,2024-03-10,112,9,8
SKU128,Widget E,2024-03-09,192,9,3
SKU885,Widget E,2024-03-08,178,20,4
SKU267,Widget E,2024-03-07,112,20,10
SKU275,Widget E,2024-03-06,124,12,9
SKU740,Widget E,2024-03-05,193,15,10
SKU953,Widget E,2024-03-04,99,20,10
SKU352,Widget E,2024-03-03,113,13,6
SKU298,Widget E,2024-03-02,163,13,9
SKU735,Widget E,2024-03-01,77,19,9
SKU885,Widget E,2024-02-29,55,7,7
SKU563,Widget E,2024-02-28,79,10,6
SKU499,Widget E,2024-02-27,156,19,10
SKU445,Widget E,2024-02-26,120,5,9
SKU852,Widget E,2024-02-25,120,10,3
SKU144,Widget E,2024-02-24,181,10,5
SKU656,Widget E,2024-02-23,72,23,9
SKU495,Widget E,2024-02-22,108,25,4
SKU798,Widget E,2024-02-21,59,19,6
SKU704,Widget E,2024-02-20,135,14,3
SKU242,Widget E,2024-02-19,170,8,6
SKU452,Widget E,2024-02-18,78,24,6
SKU258,Widget E,2024-02-17,185,19,4
SKU170,Widget E,2024-02-16,143,19,7
SKU671,Widget E,2024-02-15,141,15,6
SKU111,Widget E,2024-02-14,99,12,7
SKU785,Widget E,2024-02-13,74,25,5
SKU520,Widget E,2024-02-12,83,10,7
SKU288,Widget E,2024-02-11,64,9,9
SKU154,Widget E,2024-02-10,67,25,10
SKU910,Widget E,2024-02-09,68,24,7
SKU798,Widget E,2024-02-08,104,23,5
SKU741,Widget E,2024-02-07,111,21,8
SKU288,Widget E,2024-02-06,113,20,10
SKU529,Widget E,2024-02-05,149,10,6
SKU649,Widget E,2024-02-04,123,16,9
SKU548,Widget E,2024-02-03,156,11,4
SKU486,Widget E,2024-02-02,173,17,9
SKU603,Widget E,2024-02-01,73,16,9
SKU255,Widget E,2024-01-31,158,14,9
SKU866,Widget E,2024-01-30,74,5,4
SKU519,Widget E,2024-01-29,75,11,4
SKU760,Widget E,2024-01-28,63,8,9
SKU607,Widget E,2024-01-27,90,10,7
SKU153,Widget E,2024-01-26,92,14,8
SKU155,Widget E,2024-01-25,190,15,10
SKU730,Widget E,2024-01-24,83,17,10
SKU717,Widget E,2024-01-23,125,19,8
